Primary Particle Size,DataSourceURL,Specific Surface Area,Component Molecular Weight,3D Dimensionality,Material Type,Aromatic,2D Dimensionality,DataSource,source_pdf,Not Aggreg-Agglom,Dendrimer,SingleCrystal,Lipid,Positive Polarity,Molecular Type,UltraPure,Product Name,UpdatedAt,Bulk Density,Molecular Identity,Aggreg-Agglom,Lambda Max,Molecular Weight,source_nano_db,Agglomerated,IsCrystalline,Polymer,dashboard_data_source,NanomaterialID,Monoclinic,Metal,Macrocyclic,Metal Oxide,Mean Hydrodynamic Diameter,Mean Primary Particle Size,Neutral Polarity,Polycrystalline,VHQ-R subset,Negative Polarity,Aggregated,Carbohydrate,Nucleic Acid,Zeta Potential,Purity99+,Protein,CuratedBy,Group Ii-Vi,Group Iv - Non C
0,http://nanoparticlelibrary.net/report.asp?ID=73,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,ZnO,0,0,0,1,0,0,0,nano_database,92,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=74,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,ceria,1,0,0,1,0,1,0,nano_database,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=74,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,ceria,1,0,0,1,0,0,0,nano_database,94,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=74,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,ceria,1,0,0,1,0,0,0,nano_database,95,0,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=75,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,copper oxide,1,0,0,1,0,0,0,nano_database,96,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=76,0,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,Ag,1,0,0,1,0,0,0,nano_database,97,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=77,0,0,0,Group Ii-Vi,0,1,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,CdSe,0,0,0,1,0,0,0,nano_database,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,1,0
0,http://nanoparticlelibrary.net/report.asp?ID=78,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,MnO,0,0,0,1,0,0,0,nano_database,99,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=78,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,Carbonyl,0,0,0,1,0,0,0,nano_database,100,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=78,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,Carbonyl,0,0,0,1,0,0,0,nano_database,101,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,0,NULL,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=79,0,0,0,Nanotube,0,1,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,C,1,0,0,1,0,0,0,nano_database,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=8,0,0,1,Metal,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,Pt,0,0,0,1,0,0,0,nano_database,103,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=80,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,iron oxide,0,0,0,1,0,0,0,nano_database,104,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=81,0,0,1,Quantum Dot,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,PbSe,0,0,0,1,0,0,0,nano_database,105,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=82,0,0,0,Polymer,0,1,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,poly(ethylene) glycol,1,0,0,1,0,0,1,nano_database,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=83,0,0,0,Polymer,0,1,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,poly m-aminobenzene sulfonic acid,1,0,0,1,0,0,1,nano_database,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=84,0,0,0,Swcnt,0,1,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2011-10-27,0,C,0,0,0,1,0,0,0,nano_database,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=85,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-01-11,0,SnO2,0,0,0,1,0,0,0,nano_database,109,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=86,0,0,0,Mwcnt,0,1,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2011-10-27,0,C,1,0,0,1,0,0,0,nano_database,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=87,0,0,1,Protein,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,Iron Oxide,0,0,0,1,0,0,0,nano_database,111,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=88,0,0,0,,0,1,Nanoparticle Information Library,0,0,0,1,0,0,,0,,2013-03-26,0,BaTiO3,1,0,0,1,0,0,0,nano_database,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=89,0,0,0,Metal Oxide,0,0,Nanoparticle Information Library,0,1,0,0,0,0,,0,,2013-03-26,0,Cerium Oxide,0,0,0,1,0,0,0,nano_database,113,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=9,0,0,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2011-04-15,0,Al2O3,1,0,0,1,0,0,0,nano_database,114,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=91,0,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,8.9,Co,1,0,0,1,0,0,0,nano_database,116,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=90,0,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,2.7,Al,1,0,0,1,0,0,0,nano_database,115,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=92,0,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,7.876,Fe,1,0,0,1,0,0,0,nano_database,117,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=95,60,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2011-10-27,0.49,Mo,0,0,0,1,0,0,0,nano_database,120,0,1,0,0,0,100,0,0,0,0,0,0,0,0,1,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=93,0,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,Ni,1,0,0,1,0,1,0,nano_database,118,0,1,0,0,0,80,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=96,90,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2011-10-27,0.2,Zn,0,0,0,1,0,0,0,nano_database,121,0,1,0,0,0,100,0,0,0,0,0,0,0,0,1,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=97,0,10000,1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,Iron Oxide,1,0,0,1,0,0,0,nano_database,122,0,0,0,1,0,Graphically Represented,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=97,0,"20,000",1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,Iron Oxide,1,0,0,1,0,0,0,nano_database,123,0,0,0,1,0,Graphically Represented,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=97,0,"35,000",1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,Iron Oxide,1,0,0,1,0,0,0,nano_database,124,0,0,0,1,0,Graphically Represented,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=97,0,"20,000",1,Metal Oxide,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,Iron Oxide,1,0,0,1,0,0,0,nano_database,125,0,0,0,1,0,Graphically Represented,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=98,0,0,0,Nanotube,0,1,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2013-03-26,0,C,1,0,0,1,0,0,0,nano_database,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,http://nanoparticlelibrary.net/report.asp?ID=99,0,0,1,Metal,0,0,Nanoparticle Information Library,0,0,0,0,0,0,,0,,2011-10-27,0,Fe,0,0,0,1,0,0,0,nano_database,127,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603328,0,0,0,Nucleic Acid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,A10 RNA aptamer,0,0,0,1,0,0,0,nano_database,128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603328,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Doxorubicin,0,0,0,1,0,0,0,nano_database,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603332,0,0,0,Nucleic Acid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-08,0,Oligonucleotide,0,0,0,1,0,0,0,nano_database,132,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6979614,0,67,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,129,0,0,0,0,36,0,0,0,0,0,0,0,0,-1.81,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603331,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-08,0,polystyrene,0,0,0,1,0,0,1,nano_database,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6979614,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,poly(ethylene) glycol,0,0,0,1,0,0,1,nano_database,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603333,0,0,0,Nucleic Acid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-08,0,Oligonucleotide,0,0,0,1,0,0,0,nano_database,133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603334,0,0,0,Nucleic Acid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,Oligonucleotide,0,0,0,1,0,0,0,nano_database,134,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5603335,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2011-11-01,0,capture antibody,0,0,0,1,0,0,1,nano_database,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142323,0,0,0,Protein,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Polystyrene,0,0,0,1,0,0,0,nano_database,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142324,0,0,0,Protein,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-15,0,Purified murine anti-G monoclonal antibody - clone,0,0,0,1,0,0,0,nano_database,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142325,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,polystyrene,0,0,0,1,0,0,1,nano_database,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6356993,0,0,0,Protein,0,1,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,Biotinylated murine monoclonal antibody,0,0,0,1,0,0,0,nano_database,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6356992,0,0,0,Quantum Dot,0,1,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-01-09,0,Streptavidin,0,0,0,1,0,0,0,nano_database,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6356994,0,0,0,Group Ii-Vi,0,1,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,octadecylamine,0,0,0,1,0,0,0,nano_database,141,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,0,0,DMurry,1,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6356996,0,18.5,0,Group Ii-Vi,0,1,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,octadecylamine,0,0,0,1,0,0,0,nano_database,143,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,0,0,DMurry,1,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6356995,0,"14,100",0,Polymer,0,1,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,poly(ethylene) glycol grafted polyethylenimine,0,0,0,1,0,0,1,nano_database,142,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6782979,0,3400,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-06-07,0,poly(ethylene) glycol ,0,0,0,1,0,0,1,nano_database,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6782977,0,3400,0,Nucleic Acid,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,RNA Aptamer,0,0,0,1,0,0,0,nano_database,147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=6782980,0,3400,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-06-07,0,poly(ethylene) glycol ,0,0,0,1,0,0,1,nano_database,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5341184,0,0,0,Polymer,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,poly (lactic-co-glycolic acid),0,0,0,1,0,0,1,nano_database,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=5341184,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,150,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=8388609,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Fluorescein isothiocyanate,0,0,0,1,0,0,0,nano_database,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=8388609,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,151,0,0,0,0,36,0,0,0,0,0,0,0,0,-19.9,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142273,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,iron oxide,0,0,0,1,0,0,0,nano_database,152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142273,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,152,0,0,0,0,30,0,0,0,0,0,0,0,0,-9.22,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142274,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,aminyl,0,0,0,1,0,0,0,nano_database,153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142274,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,153,0,0,0,0,32,0,0,0,0,0,0,0,0,5.9,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142275,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,dextran,0,0,0,1,0,0,0,nano_database,154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142275,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,154,0,0,0,0,74,0,0,0,0,0,0,0,0,-2.72,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142276,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,iron oxide,0,0,0,1,0,0,0,nano_database,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142276,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,155,0,0,0,0,27,0,0,0,0,0,0,0,0,3.34,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142277,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Alexa Fluor 750,0,0,0,1,0,0,0,nano_database,156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142277,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,156,0,0,0,0,29,0,0,0,0,0,0,0,0,1.95,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142278,0,0,0,Metal Oxide,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Hydroxycarbonyl,0,0,0,1,0,0,0,nano_database,157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142278,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,157,0,0,0,0,38,0,0,0,0,0,0,0,0,-10.1,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142279,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,dextran,0,0,0,1,0,0,0,nano_database,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142279,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,158,0,0,0,0,33,0,0,0,0,0,0,0,0,-19.5,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142280,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,iron oxide,0,0,0,1,0,0,0,nano_database,159,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142280,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,159,0,0,0,0,36,0,0,0,0,0,0,0,0,-14,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142281,0,0,0,Carbohydrate,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Cy 3.5,0,0,0,1,0,0,0,nano_database,160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142281,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,160,0,0,0,0,28,0,0,0,0,0,0,0,0,3.24,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142282,0,0,0,Protein,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,dextran,0,0,0,1,0,0,0,nano_database,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142282,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,161,0,0,0,0,31,0,0,0,0,0,0,0,0,-9.46,0,0,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142283,0,0,0,Protein,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,Cy 5.5,0,0,0,1,0,0,0,nano_database,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DMurry,0,0
0,https://cananolab.nci.nih.gov/caNanoLab/sample.do?dispatch=summaryView&page=0&sampleId=9142283,0,0,0,,0,0,Cancer Nanotechnology Laboratory,0,0,0,0,0,0,,0,,2013-08-20,0,,0,0,0,1,0,0,0,nano_database,162,0,0,0,0,31,0,0,0,0,0,0,0,0,3.64,0,0,DMurry,0,0
